"n","p","epsilon","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120"
300,0.75,2,0.08,0.0666666666666667,0.0933333333333334,0.106666666666667,0.133333333333333,0.08,0.08,0.12,0.0666666666666667,0.106666666666667,0.0533333333333333,0.08,0.08,0.106666666666667,0.0933333333333334,0.106666666666667,0.0933333333333334,0.08,0.0933333333333334,0.106666666666667,0.12,0.08,0.08,0.0666666666666667,0.08,0.0666666666666667,0.0666666666666667,0.0533333333333333,0.0533333333333333,0.0666666666666667,0.0533333333333333,0.0933333333333334,0.106666666666667,0.0933333333333334,0.0666666666666667,0.04,0.0666666666666667,0.08,0.0666666666666667,0.0666666666666667,0.0533333333333333,0.0666666666666667,0.0933333333333334,0.08,0.04,0.133333333333333,0.0933333333333334,0.0933333333333334,0.106666666666667,0.0266666666666666,0.0666666666666667,0.0933333333333334,0.08,0.08,0.0933333333333334,0.12,0.0533333333333333,0.0666666666666667,0.08,0.08,0.0533333333333333,0.0666666666666667,0.106666666666667,0.12,0.0666666666666667,0.106666666666667,0.0533333333333333,0.0933333333333334,0.08,0.106666666666667,0.0933333333333334,0.16,0.0933333333333334,0.0666666666666667,0.0666666666666667,0.08,0.106666666666667,0.08,0.0933333333333334,0.0933333333333334,0.12,0.0533333333333333,0.0666666666666667,0.08,0.0266666666666666,0.0933333333333334,0.08,0.0933333333333334,0.106666666666667,0.106666666666667,0.0933333333333334,0.08,0.0666666666666667,0.106666666666667,0.08,0.08,0.08,0.12,0.106666666666667,0.04,0.08,0.0933333333333334,0.08,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.08,0.08,0.08,0.0933333333333334,0.0933333333333334,0.133333333333333,0.08,0.0933333333333334,0.0933333333333334,0.0533333333333333,0.0266666666666666,0.08,0.04
300,1,2,0.0266666666666666,0.0666666666666667,0.0533333333333333,0.0266666666666666,0.04,0.04,0.0266666666666666,0.04,0.04,0.04,0.0266666666666666,0.0266666666666666,0.0266666666666666,0.0266666666666666,0.04,0.0266666666666666,0.0266666666666666,0.0133333333333333,0.04,0.0266666666666666,0.0533333333333333,0.04,0.04,0.0666666666666667,0.04,0.04,0.0266666666666666,0.0266666666666666,0.0533333333333333,0.0266666666666666,0.04,0.0533333333333333,0.04,0.0266666666666666,0.0533333333333333,0.0533333333333333,0.0266666666666666,0.0266666666666666,0.0266666666666666,0.04,0.04,0.0533333333333333,0.04,0.0533333333333333,0.0266666666666666,0.04,0.0133333333333333,0.0533333333333333,0.0266666666666666,0.04,0.0533333333333333,0.04,0.0266666666666666,0.0266666666666666,0.04,0.0133333333333333,0.0266666666666666,0.0133333333333333,0.0533333333333333,0.04,0.0266666666666666,0.0266666666666666,0.04,0.04,0.0266666666666666,0.04,0.0266666666666666,0.04,0.0266666666666666,0.0533333333333333,0.04,0.0266666666666666,0.0266666666666666,0.04,0.0266666666666666,0,0.0266666666666666,0.0266666666666666,0.0266666666666666,0.0133333333333333,0.04,0.0133333333333333,0.0266666666666666,0.0666666666666667,0.0266666666666666,0.0266666666666666,0.04,0.0266666666666666,0.0266666666666666,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0266666666666666,0.0266666666666666,0.0266666666666666,0.0266666666666666,0.0533333333333333,0.0266666666666666,0.04,0.0133333333333333,0.0133333333333333,0.0266666666666666,0.0133333333333333,0.04,0.0533333333333333,0.0133333333333333,0.04,0.04,0.04,0.04,0.04,0.0266666666666666,0.0266666666666666,0.04,0.0533333333333333,0.0533333333333333,0.0266666666666666,0.04,0.04,0.0666666666666667
300,0.25,2.5,0.253333333333333,0.24,0.306666666666667,0.24,0.266666666666667,0.346666666666667,0.24,0.306666666666667,0.266666666666667,0.306666666666667,0.266666666666667,0.266666666666667,0.24,0.28,0.28,0.253333333333333,0.266666666666667,0.293333333333333,0.253333333333333,0.346666666666667,0.213333333333333,0.293333333333333,0.28,0.306666666666667,0.253333333333333,0.293333333333333,0.293333333333333,0.24,0.32,0.266666666666667,0.346666666666667,0.306666666666667,0.24,0.2,0.266666666666667,0.293333333333333,0.28,0.253333333333333,0.28,0.306666666666667,0.213333333333333,0.306666666666667,0.24,0.32,0.32,0.293333333333333,0.253333333333333,0.36,0.32,0.32,0.213333333333333,0.24,0.32,0.24,0.28,0.253333333333333,0.32,0.28,0.24,0.24,0.253333333333333,0.266666666666667,0.373333333333333,0.28,0.333333333333333,0.306666666666667,0.253333333333333,0.24,0.346666666666667,0.24,0.293333333333333,0.28,0.24,0.2,0.266666666666667,0.306666666666667,0.266666666666667,0.28,0.253333333333333,0.213333333333333,0.253333333333333,0.28,0.293333333333333,0.306666666666667,0.36,0.306666666666667,0.24,0.32,0.293333333333333,0.28,0.28,0.24,0.253333333333333,0.266666666666667,0.306666666666667,0.293333333333333,0.28,0.266666666666667,0.226666666666667,0.293333333333333,0.333333333333333,0.293333333333333,0.226666666666667,0.306666666666667,0.253333333333333,0.24,0.293333333333333,0.253333333333333,0.306666666666667,0.32,0.32,0.24,0.28,0.253333333333333,0.266666666666667,0.293333333333333,0.32,0.266666666666667,0.266666666666667,0.28
300,0.5,2.5,0.146666666666667,0.186666666666667,0.213333333333333,0.133333333333333,0.2,0.2,0.146666666666667,0.146666666666667,0.133333333333333,0.2,0.2,0.173333333333333,0.2,0.16,0.133333333333333,0.173333333333333,0.133333333333333,0.173333333333333,0.106666666666667,0.173333333333333,0.146666666666667,0.16,0.173333333333333,0.146666666666667,0.173333333333333,0.133333333333333,0.12,0.186666666666667,0.12,0.133333333333333,0.133333333333333,0.106666666666667,0.133333333333333,0.213333333333333,0.12,0.16,0.106666666666667,0.173333333333333,0.12,0.173333333333333,0.133333333333333,0.106666666666667,0.173333333333333,0.213333333333333,0.16,0.146666666666667,0.146666666666667,0.186666666666667,0.16,0.213333333333333,0.16,0.0933333333333334,0.16,0.173333333333333,0.146666666666667,0.213333333333333,0.173333333333333,0.16,0.133333333333333,0.173333333333333,0.16,0.173333333333333,0.146666666666667,0.12,0.173333333333333,0.16,0.133333333333333,0.186666666666667,0.173333333333333,0.173333333333333,0.186666666666667,0.16,0.2,0.146666666666667,0.133333333333333,0.186666666666667,0.186666666666667,0.2,0.133333333333333,0.173333333333333,0.146666666666667,0.12,0.146666666666667,0.213333333333333,0.133333333333333,0.16,0.16,0.146666666666667,0.16,0.16,0.173333333333333,0.133333333333333,0.146666666666667,0.146666666666667,0.12,0.12,0.12,0.16,0.12,0.16,0.186666666666667,0.2,0.133333333333333,0.133333333333333,0.173333333333333,0.133333333333333,0.12,0.16,0.16,0.16,0.186666666666667,0.2,0.186666666666667,0.2,0.2,0.133333333333333,0.16,0.146666666666667,0.146666666666667,0.186666666666667
300,0.75,2.5,0.0666666666666667,0.0533333333333333,0.106666666666667,0.106666666666667,0.146666666666667,0.0533333333333333,0.0933333333333334,0.133333333333333,0.08,0.106666666666667,0.0533333333333333,0.08,0.08,0.106666666666667,0.08,0.0933333333333334,0.0933333333333334,0.106666666666667,0.08,0.106666666666667,0.0933333333333334,0.0933333333333334,0.0933333333333334,0.0666666666666667,0.08,0.0666666666666667,0.0533333333333333,0.0533333333333333,0.0533333333333333,0.08,0.08,0.0933333333333334,0.106666666666667,0.08,0.0666666666666667,0.0533333333333333,0.0666666666666667,0.0933333333333334,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.08,0.0666666666666667,0.04,0.133333333333333,0.0666666666666667,0.08,0.12,0.04,0.0533333333333333,0.0933333333333334,0.08,0.0933333333333334,0.08,0.106666666666667,0.0533333333333333,0.08,0.12,0.0933333333333334,0.04,0.0666666666666667,0.08,0.146666666666667,0.08,0.0933333333333334,0.0533333333333333,0.0933333333333334,0.08,0.0933333333333334,0.0933333333333334,0.16,0.0933333333333334,0.0533333333333333,0.0666666666666667,0.08,0.12,0.0933333333333334,0.0933333333333334,0.106666666666667,0.12,0.0533333333333333,0.0533333333333333,0.0666666666666667,0.0266666666666666,0.106666666666667,0.0666666666666667,0.0933333333333334,0.106666666666667,0.106666666666667,0.0933333333333334,0.0666666666666667,0.0666666666666667,0.0933333333333334,0.0666666666666667,0.0666666666666667,0.0933333333333334,0.12,0.12,0.0666666666666667,0.08,0.08,0.08,0.0533333333333333,0.0533333333333333,0.08,0.0666666666666667,0.0666666666666667,0.0933333333333334,0.08,0.106666666666667,0.0933333333333334,0.12,0.0533333333333333,0.0666666666666667,0.08,0.0533333333333333,0.0533333333333333,0.0933333333333334,0.0533333333333333
300,1,2.5,0.0266666666666666,0.0533333333333333,0.0533333333333333,0.0266666666666666,0.04,0.04,0.0266666666666666,0.04,0.0266666666666666,0.0266666666666666,0.0266666666666666,0.04,0.0266666666666666,0.0266666666666666,0.04,0.0133333333333333,0.0266666666666666,0.0133333333333333,0.0533333333333333,0.0533333333333333,0.0533333333333333,0.0266666666666666,0.0266666666666666,0.0533333333333333,0.04,0.04,0.0266666666666666,0.0266666666666666,0.0666666666666667,0.0266666666666666,0.04,0.0533333333333333,0.04,0.04,0.04,0.0533333333333333,0.0133333333333333,0.0266666666666666,0.0533333333333333,0.0533333333333333,0.04,0.0533333333333333,0.04,0.0533333333333333,0.0266666666666666,0.0533333333333333,0.0133333333333333,0.04,0.0133333333333333,0.04,0.04,0.04,0.04,0.0266666666666666,0.04,0.0133333333333333,0.04,0.0133333333333333,0.04,0.0266666666666666,0.04,0.0266666666666666,0.0266666666666666,0.04,0.0266666666666666,0.0266666666666666,0.0266666666666666,0.0533333333333333,0.0133333333333333,0.0533333333333333,0.0266666666666666,0.04,0.04,0.04,0.0266666666666666,0,0.0133333333333333,0.0133333333333333,0.0266666666666666,0.0133333333333333,0.0266666666666666,0.0133333333333333,0.0133333333333333,0.08,0.0266666666666666,0.04,0.04,0.0266666666666666,0.0266666666666666,0,0.0133333333333333,0.0133333333333333,0.0266666666666666,0.0133333333333333,0.0133333333333333,0.0266666666666666,0.0533333333333333,0.04,0.04,0.0133333333333333,0.0266666666666666,0.0266666666666666,0.0266666666666666,0.0266666666666666,0.0533333333333333,0.0133333333333333,0.0533333333333333,0.04,0.04,0.0266666666666666,0.0266666666666666,0.0133333333333333,0.0266666666666666,0.04,0.0533333333333333,0.04,0.0266666666666666,0.04,0.04,0.0533333333333333
300,0.25,5,0.266666666666667,0.253333333333333,0.306666666666667,0.253333333333333,0.293333333333333,0.32,0.266666666666667,0.293333333333333,0.24,0.266666666666667,0.253333333333333,0.266666666666667,0.24,0.28,0.253333333333333,0.24,0.253333333333333,0.293333333333333,0.226666666666667,0.32,0.24,0.293333333333333,0.266666666666667,0.333333333333333,0.266666666666667,0.293333333333333,0.293333333333333,0.266666666666667,0.32,0.28,0.346666666666667,0.306666666666667,0.24,0.24,0.28,0.293333333333333,0.253333333333333,0.253333333333333,0.293333333333333,0.28,0.213333333333333,0.293333333333333,0.253333333333333,0.306666666666667,0.293333333333333,0.32,0.253333333333333,0.346666666666667,0.306666666666667,0.32,0.226666666666667,0.213333333333333,0.293333333333333,0.226666666666667,0.253333333333333,0.306666666666667,0.306666666666667,0.266666666666667,0.24,0.253333333333333,0.24,0.28,0.4,0.28,0.32,0.293333333333333,0.266666666666667,0.24,0.333333333333333,0.253333333333333,0.293333333333333,0.293333333333333,0.213333333333333,0.226666666666667,0.28,0.28,0.266666666666667,0.266666666666667,0.266666666666667,0.2,0.253333333333333,0.28,0.28,0.346666666666667,0.346666666666667,0.293333333333333,0.253333333333333,0.32,0.293333333333333,0.28,0.24,0.226666666666667,0.24,0.253333333333333,0.333333333333333,0.293333333333333,0.293333333333333,0.266666666666667,0.213333333333333,0.28,0.306666666666667,0.28,0.266666666666667,0.306666666666667,0.306666666666667,0.24,0.32,0.253333333333333,0.32,0.28,0.32,0.253333333333333,0.28,0.253333333333333,0.293333333333333,0.266666666666667,0.333333333333333,0.28,0.24,0.266666666666667
300,0.5,5,0.173333333333333,0.173333333333333,0.2,0.133333333333333,0.186666666666667,0.186666666666667,0.146666666666667,0.16,0.12,0.213333333333333,0.213333333333333,0.173333333333333,0.173333333333333,0.146666666666667,0.133333333333333,0.173333333333333,0.133333333333333,0.173333333333333,0.0933333333333334,0.146666666666667,0.146666666666667,0.186666666666667,0.173333333333333,0.146666666666667,0.173333333333333,0.146666666666667,0.12,0.186666666666667,0.106666666666667,0.12,0.133333333333333,0.12,0.146666666666667,0.213333333333333,0.106666666666667,0.146666666666667,0.106666666666667,0.16,0.0933333333333334,0.16,0.133333333333333,0.106666666666667,0.173333333333333,0.2,0.16,0.16,0.146666666666667,0.186666666666667,0.16,0.213333333333333,0.16,0.106666666666667,0.146666666666667,0.173333333333333,0.146666666666667,0.2,0.173333333333333,0.16,0.146666666666667,0.16,0.186666666666667,0.146666666666667,0.16,0.12,0.146666666666667,0.173333333333333,0.133333333333333,0.146666666666667,0.173333333333333,0.173333333333333,0.186666666666667,0.146666666666667,0.186666666666667,0.146666666666667,0.12,0.186666666666667,0.186666666666667,0.173333333333333,0.133333333333333,0.2,0.133333333333333,0.12,0.16,0.226666666666667,0.12,0.16,0.16,0.146666666666667,0.173333333333333,0.2,0.173333333333333,0.146666666666667,0.16,0.133333333333333,0.12,0.12,0.12,0.16,0.12,0.173333333333333,0.16,0.173333333333333,0.133333333333333,0.146666666666667,0.16,0.133333333333333,0.106666666666667,0.16,0.146666666666667,0.16,0.186666666666667,0.2,0.173333333333333,0.213333333333333,0.186666666666667,0.146666666666667,0.173333333333333,0.133333333333333,0.173333333333333,0.173333333333333
300,0.75,5,0.0666666666666667,0.0533333333333333,0.0933333333333334,0.0933333333333334,0.133333333333333,0.0533333333333333,0.0933333333333334,0.133333333333333,0.0666666666666667,0.0933333333333334,0.0533333333333333,0.0666666666666667,0.08,0.106666666666667,0.0933333333333334,0.08,0.0933333333333334,0.0933333333333334,0.0933333333333334,0.12,0.106666666666667,0.0933333333333334,0.0666666666666667,0.08,0.0666666666666667,0.0533333333333333,0.0666666666666667,0.0533333333333333,0.04,0.0666666666666667,0.0666666666666667,0.0933333333333334,0.106666666666667,0.08,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.08,0.0666666666666667,0.0533333333333333,0.0666666666666667,0.0533333333333333,0.0666666666666667,0.0666666666666667,0.04,0.133333333333333,0.08,0.08,0.106666666666667,0.0266666666666666,0.0666666666666667,0.106666666666667,0.08,0.0933333333333334,0.08,0.106666666666667,0.0533333333333333,0.08,0.106666666666667,0.0666666666666667,0.0533333333333333,0.0666666666666667,0.08,0.146666666666667,0.0666666666666667,0.106666666666667,0.0533333333333333,0.08,0.0666666666666667,0.0933333333333334,0.08,0.133333333333333,0.08,0.0666666666666667,0.0666666666666667,0.08,0.106666666666667,0.0933333333333334,0.0933333333333334,0.08,0.12,0.04,0.0533333333333333,0.0666666666666667,0.0266666666666666,0.0933333333333334,0.08,0.08,0.0933333333333334,0.0933333333333334,0.0933333333333334,0.0666666666666667,0.0666666666666667,0.106666666666667,0.0666666666666667,0.0666666666666667,0.08,0.12,0.0933333333333334,0.0533333333333333,0.08,0.08,0.0933333333333334,0.0533333333333333,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.08,0.0933333333333334,0.0666666666666667,0.0933333333333334,0.0933333333333334,0.12,0.0666666666666667,0.08,0.0666666666666667,0.0666666666666667,0.04,0.08,0.04
300,1,5,0.0266666666666666,0.0533333333333333,0.0533333333333333,0.0266666666666666,0.04,0.04,0.04,0.0266666666666666,0.04,0.04,0.0266666666666666,0.0266666666666666,0.0266666666666666,0.0266666666666666,0.04,0.0133333333333333,0.0266666666666666,0.0133333333333333,0.04,0.04,0.0533333333333333,0.04,0.04,0.0666666666666667,0.0533333333333333,0.04,0.0266666666666666,0.0266666666666666,0.0533333333333333,0.0266666666666666,0.04,0.0533333333333333,0.04,0.04,0.0533333333333333,0.0533333333333333,0.0133333333333333,0.0266666666666666,0.04,0.04,0.04,0.0666666666666667,0.04,0.0533333333333333,0.0266666666666666,0.04,0.0133333333333333,0.0533333333333333,0.0133333333333333,0.04,0.04,0.04,0.04,0.0266666666666666,0.04,0.0133333333333333,0.04,0.0133333333333333,0.04,0.04,0.0266666666666666,0.04,0.0533333333333333,0.04,0.0266666666666666,0.0266666666666666,0.04,0.04,0.0133333333333333,0.0666666666666667,0.0266666666666666,0.04,0.0266666666666666,0.04,0.0266666666666666,0,0.0133333333333333,0.0133333333333333,0.0266666666666666,0.0133333333333333,0.0266666666666666,0.0133333333333333,0.0133333333333333,0.08,0.0266666666666666,0.0266666666666666,0.04,0.0266666666666666,0.0266666666666666,0,0.0133333333333333,0.0133333333333333,0.0266666666666666,0.0266666666666666,0.0133333333333333,0.0266666666666666,0.0533333333333333,0.0266666666666666,0.04,0.0133333333333333,0.0133333333333333,0.0266666666666666,0,0.04,0.04,0.0133333333333333,0.04,0.0133333333333333,0.0533333333333333,0.0133333333333333,0.0266666666666666,0.0266666666666666,0.0266666666666666,0.04,0.0533333333333333,0.0533333333333333,0.0266666666666666,0.04,0.0266666666666666,0.0533333333333333
300,0.25,1000,0.28,0.306666666666667,0.306666666666667,0.28,0.32,0.36,0.266666666666667,0.306666666666667,0.266666666666667,0.293333333333333,0.24,0.28,0.24,0.253333333333333,0.28,0.266666666666667,0.266666666666667,0.306666666666667,0.253333333333333,0.36,0.24,0.32,0.293333333333333,0.36,0.28,0.32,0.32,0.28,0.333333333333333,0.266666666666667,0.36,0.373333333333333,0.24,0.226666666666667,0.293333333333333,0.32,0.28,0.266666666666667,0.28,0.266666666666667,0.226666666666667,0.306666666666667,0.28,0.346666666666667,0.32,0.32,0.28,0.346666666666667,0.306666666666667,0.306666666666667,0.213333333333333,0.253333333333333,0.333333333333333,0.226666666666667,0.28,0.32,0.32,0.266666666666667,0.266666666666667,0.28,0.266666666666667,0.293333333333333,0.413333333333333,0.306666666666667,0.36,0.293333333333333,0.253333333333333,0.24,0.346666666666667,0.24,0.293333333333333,0.293333333333333,0.213333333333333,0.226666666666667,0.266666666666667,0.293333333333333,0.266666666666667,0.293333333333333,0.293333333333333,0.2,0.266666666666667,0.32,0.293333333333333,0.373333333333333,0.346666666666667,0.293333333333333,0.266666666666667,0.333333333333333,0.32,0.28,0.266666666666667,0.253333333333333,0.266666666666667,0.266666666666667,0.333333333333333,0.306666666666667,0.28,0.28,0.226666666666667,0.333333333333333,0.32,0.293333333333333,0.266666666666667,0.293333333333333,0.293333333333333,0.253333333333333,0.306666666666667,0.266666666666667,0.346666666666667,0.306666666666667,0.32,0.266666666666667,0.28,0.266666666666667,0.32,0.28,0.346666666666667,0.293333333333333,0.253333333333333,0.266666666666667
300,0.5,1000,0.186666666666667,0.173333333333333,0.24,0.133333333333333,0.2,0.2,0.146666666666667,0.16,0.133333333333333,0.213333333333333,0.226666666666667,0.173333333333333,0.186666666666667,0.146666666666667,0.133333333333333,0.186666666666667,0.146666666666667,0.173333333333333,0.106666666666667,0.16,0.146666666666667,0.2,0.173333333333333,0.146666666666667,0.173333333333333,0.16,0.133333333333333,0.186666666666667,0.106666666666667,0.146666666666667,0.133333333333333,0.12,0.146666666666667,0.213333333333333,0.133333333333333,0.173333333333333,0.133333333333333,0.173333333333333,0.0933333333333334,0.16,0.133333333333333,0.106666666666667,0.186666666666667,0.2,0.16,0.16,0.146666666666667,0.2,0.16,0.226666666666667,0.173333333333333,0.0933333333333334,0.16,0.173333333333333,0.146666666666667,0.226666666666667,0.173333333333333,0.16,0.16,0.173333333333333,0.186666666666667,0.146666666666667,0.173333333333333,0.12,0.173333333333333,0.173333333333333,0.133333333333333,0.146666666666667,0.186666666666667,0.186666666666667,0.186666666666667,0.16,0.186666666666667,0.16,0.146666666666667,0.186666666666667,0.186666666666667,0.2,0.146666666666667,0.226666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.226666666666667,0.12,0.173333333333333,0.16,0.146666666666667,0.173333333333333,0.2,0.173333333333333,0.146666666666667,0.16,0.146666666666667,0.12,0.12,0.133333333333333,0.173333333333333,0.133333333333333,0.173333333333333,0.2,0.2,0.146666666666667,0.173333333333333,0.173333333333333,0.146666666666667,0.133333333333333,0.146666666666667,0.173333333333333,0.16,0.186666666666667,0.213333333333333,0.173333333333333,0.213333333333333,0.213333333333333,0.146666666666667,0.173333333333333,0.133333333333333,0.16,0.186666666666667
300,0.75,1000,0.0666666666666667,0.0533333333333333,0.0933333333333334,0.0933333333333334,0.146666666666667,0.0666666666666667,0.0933333333333334,0.146666666666667,0.0666666666666667,0.106666666666667,0.0533333333333333,0.08,0.0933333333333334,0.106666666666667,0.0933333333333334,0.0933333333333334,0.0933333333333334,0.106666666666667,0.0933333333333334,0.12,0.12,0.0933333333333334,0.08,0.0933333333333334,0.08,0.0666666666666667,0.0666666666666667,0.0533333333333333,0.04,0.08,0.0933333333333334,0.0933333333333334,0.106666666666667,0.0933333333333334,0.08,0.0666666666666667,0.0666666666666667,0.08,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0533333333333333,0.0933333333333334,0.0666666666666667,0.04,0.133333333333333,0.08,0.0933333333333334,0.12,0.0266666666666666,0.0666666666666667,0.106666666666667,0.08,0.0933333333333334,0.08,0.106666666666667,0.0533333333333333,0.08,0.106666666666667,0.08,0.0666666666666667,0.0666666666666667,0.0933333333333334,0.146666666666667,0.0666666666666667,0.106666666666667,0.0533333333333333,0.0933333333333334,0.08,0.0933333333333334,0.08,0.133333333333333,0.0933333333333334,0.0533333333333333,0.0666666666666667,0.08,0.12,0.0933333333333334,0.0933333333333334,0.106666666666667,0.12,0.0533333333333333,0.0533333333333333,0.08,0.04,0.0933333333333334,0.08,0.0933333333333334,0.0933333333333334,0.106666666666667,0.106666666666667,0.0666666666666667,0.08,0.106666666666667,0.0666666666666667,0.0666666666666667,0.0933333333333334,0.12,0.12,0.0533333333333333,0.08,0.08,0.0933333333333334,0.0533333333333333,0.0533333333333333,0.0666666666666667,0.0666666666666667,0.08,0.0933333333333334,0.0666666666666667,0.0933333333333334,0.0933333333333334,0.12,0.0666666666666667,0.106666666666667,0.08,0.08,0.04,0.0933333333333334,0.04
300,1,1000,0.0266666666666666,0.0533333333333333,0.0533333333333333,0.0266666666666666,0.04,0.04,0.04,0.04,0.04,0.04,0.0266666666666666,0.04,0.0266666666666666,0.0133333333333333,0.04,0.0266666666666666,0.0266666666666666,0.0133333333333333,0.0533333333333333,0.0533333333333333,0.0533333333333333,0.04,0.04,0.0666666666666667,0.0533333333333333,0.04,0.0266666666666666,0.0266666666666666,0.0533333333333333,0.0266666666666666,0.04,0.0533333333333333,0.04,0.04,0.0533333333333333,0.0533333333333333,0.0266666666666666,0.0266666666666666,0.04,0.04,0.04,0.0666666666666667,0.04,0.0533333333333333,0.0266666666666666,0.0533333333333333,0.0133333333333333,0.0533333333333333,0.0133333333333333,0.04,0.0533333333333333,0.04,0.04,0.0266666666666666,0.04,0.0133333333333333,0.04,0.0133333333333333,0.04,0.04,0.0266666666666666,0.0266666666666666,0.0533333333333333,0.04,0.0266666666666666,0.0266666666666666,0.04,0.04,0.0133333333333333,0.0666666666666667,0.0266666666666666,0.04,0.0266666666666666,0.04,0.0266666666666666,0,0.0133333333333333,0.0133333333333333,0.0266666666666666,0.0133333333333333,0.0266666666666666,0.0133333333333333,0.0133333333333333,0.0666666666666667,0.0266666666666666,0.04,0.04,0.0266666666666666,0.0266666666666666,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0266666666666666,0.0266666666666666,0.0266666666666666,0.0266666666666666,0.0666666666666667,0.0266666666666666,0.04,0.0133333333333333,0.0133333333333333,0.0266666666666666,0.0133333333333333,0.04,0.0533333333333333,0.0133333333333333,0.04,0.0266666666666666,0.0533333333333333,0.0133333333333333,0.0266666666666666,0.0266666666666666,0.0266666666666666,0.04,0.0533333333333333,0.0533333333333333,0.0266666666666666,0.04,0.04,0.0533333333333333
